Run ID,5583,,,,,,,,,,,,,,,,,,,
Run Date/Time,20.21.2021 21:22,,,,,,,,,,,,,,,,,,,
Application Name,Labcyte Echo Dose-Response,,,,,,,,,,,,,,,,,,,
Application Version,01.05.2007,,,,,,,,,,,,,,,,,,,
Protocol Name,Dummy.edr,,,,,,,,,,,,,,,,,,,
User Name,ACCESS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[DETAILS],,,,,,,,,,,,,,,,,,,,
Source Plate Name,Source Plate Barcode,Source Plate Type,Source Well,Source Concentration,Source Concentration Units,Destination Plate Name,Destination Plate Barcode,Destination Plate Type,Destination Well,Destination Concentration,Destination Concentration Units,Sample ID,Sample Name,Transfer Volume,Actual Volume,Current Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Transfer Status
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,C5,7.45E-06,M,Sample 14,Sample 14,50,50,8.495,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,D5,3.73E-06,M,Sample 14,Sample 14,25,25,8.47,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,E5,2.24E-06,M,Sample 14,Sample 14,15,15,8.455,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,F5,1.12E-06,M,Sample 14,Sample 14,7.5,7.5,8.447,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,G5,7.45E-07,M,Sample 14,Sample 14,5,5,8.442,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,H5,3.73E-07,M,Sample 14,Sample 14,2.5,2.5,8.44,74.51,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,I5,1.75E-07,M,Sample 14,Sample 14,75,75,22.462,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,J5,1.16E-07,M,Sample 14,Sample 14,50,50,22.412,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,K5,5.82E-08,M,Sample 14,Sample 14,25,25,22.387,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,L5,3.49E-08,M,Sample 14,Sample 14,15,15,22.372,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,M5,1.75E-08,M,Sample 14,Sample 14,7.5,7.5,22.364,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,N5,1.16E-08,M,Sample 14,Sample 14,5,5,22.359,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,O5,5.82E-09,M,Sample 14,Sample 14,2.5,2.5,22.357,99.701,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,A6,2.24E-05,M,Sample 14,Sample 14,150,150,8.62,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,B6,1.12E-05,M,Sample 14,Sample 14,75,75,8.545,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,C6,7.45E-06,M,Sample 14,Sample 14,50,50,8.495,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,D6,3.73E-06,M,Sample 14,Sample 14,25,25,8.47,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,E6,2.24E-06,M,Sample 14,Sample 14,15,15,8.455,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,F6,1.12E-06,M,Sample 14,Sample 14,7.5,7.5,8.447,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,G6,7.45E-07,M,Sample 14,Sample 14,5,5,8.442,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,H6,3.73E-07,M,Sample 14,Sample 14,2.5,2.5,8.44,74.51,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,I6,1.75E-07,M,Sample 14,Sample 14,75,75,22.462,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,J6,1.16E-07,M,Sample 14,Sample 14,50,50,22.412,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,K6,5.82E-08,M,Sample 14,Sample 14,25,25,22.387,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,L6,3.49E-08,M,Sample 14,Sample 14,15,15,22.372,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,M6,1.75E-08,M,Sample 14,Sample 14,7.5,7.5,22.364,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,N6,1.16E-08,M,Sample 14,Sample 14,5,5,22.359,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,O6,5.82E-09,M,Sample 14,Sample 14,2.5,2.5,22.357,99.701,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,A7,2.24E-05,M,Sample 15,Sample 15,150,150,8.62,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,B7,1.12E-05,M,Sample 15,Sample 15,75,75,8.545,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,C7,7.45E-06,M,Sample 15,Sample 15,50,50,8.495,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,D7,3.73E-06,M,Sample 15,Sample 15,25,25,8.47,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,E7,2.24E-06,M,Sample 15,Sample 15,15,15,8.455,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,F7,1.12E-06,M,Sample 15,Sample 15,7.5,7.5,8.447,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,G7,7.45E-07,M,Sample 15,Sample 15,5,5,8.442,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,H7,3.73E-07,M,Sample 15,Sample 15,2.5,2.5,8.44,74.51,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,I7,1.75E-07,M,Sample 15,Sample 15,75,75,22.462,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,J7,1.16E-07,M,Sample 15,Sample 15,50,50,22.412,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,K7,5.82E-08,M,Sample 15,Sample 15,25,25,22.387,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,L7,3.49E-08,M,Sample 15,Sample 15,15,15,22.372,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,M7,1.75E-08,M,Sample 15,Sample 15,7.5,7.5,22.364,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,N7,1.16E-08,M,Sample 15,Sample 15,5,5,22.359,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,O7,5.82E-09,M,Sample 15,Sample 15,2.5,2.5,22.357,99.701,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,A8,2.24E-05,M,Sample 15,Sample 15,150,150,8.62,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,B8,1.12E-05,M,Sample 15,Sample 15,75,75,8.545,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,C8,7.45E-06,M,Sample 15,Sample 15,50,50,8.495,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,D8,3.73E-06,M,Sample 15,Sample 15,25,25,8.47,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,E8,2.24E-06,M,Sample 15,Sample 15,15,15,8.455,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,F8,1.12E-06,M,Sample 15,Sample 15,7.5,7.5,8.447,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,G8,7.45E-07,M,Sample 15,Sample 15,5,5,8.442,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,H8,3.73E-07,M,Sample 15,Sample 15,2.5,2.5,8.44,74.51,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,I8,1.75E-07,M,Sample 15,Sample 15,75,75,22.462,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,J8,1.16E-07,M,Sample 15,Sample 15,50,50,22.412,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,K8,5.82E-08,M,Sample 15,Sample 15,25,25,22.387,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,L8,3.49E-08,M,Sample 15,Sample 15,15,15,22.372,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,M8,1.75E-08,M,Sample 15,Sample 15,7.5,7.5,22.364,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,N8,1.16E-08,M,Sample 15,Sample 15,5,5,22.359,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,O8,5.82E-09,M,Sample 15,Sample 15,2.5,2.5,22.357,99.701,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,A9,2.24E-05,M,Sample 16,Sample 16,150,150,8.62,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,B9,1.12E-05,M,Sample 16,Sample 16,75,75,8.545,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,C9,7.45E-06,M,Sample 16,Sample 16,50,50,8.495,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,D9,3.73E-06,M,Sample 16,Sample 16,25,25,8.47,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,E9,2.24E-06,M,Sample 16,Sample 16,15,15,8.455,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,F9,1.12E-06,M,Sample 16,Sample 16,7.5,7.5,8.447,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,G9,7.45E-07,M,Sample 16,Sample 16,5,5,8.442,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,H9,3.73E-07,M,Sample 16,Sample 16,2.5,2.5,8.44,74.51,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,I9,1.75E-07,M,Sample 16,Sample 16,75,75,22.462,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,J9,1.16E-07,M,Sample 16,Sample 16,50,50,22.412,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,K9,5.82E-08,M,Sample 16,Sample 16,25,25,22.387,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,L9,3.49E-08,M,Sample 16,Sample 16,15,15,22.372,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,M9,1.75E-08,M,Sample 16,Sample 16,7.5,7.5,22.364,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,N9,1.16E-08,M,Sample 16,Sample 16,5,5,22.359,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,O9,5.82E-09,M,Sample 16,Sample 16,2.5,2.5,22.357,99.701,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,A10,2.24E-05,M,Sample 16,Sample 16,150,150,8.62,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,B10,1.12E-05,M,Sample 16,Sample 16,75,75,8.545,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,C10,7.45E-06,M,Sample 16,Sample 16,50,50,8.495,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,D10,3.73E-06,M,Sample 16,Sample 16,25,25,8.47,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,E10,2.24E-06,M,Sample 16,Sample 16,15,15,8.455,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,F10,1.12E-06,M,Sample 16,Sample 16,7.5,7.5,8.447,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,G10,7.45E-07,M,Sample 16,Sample 16,5,5,8.442,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,H10,3.73E-07,M,Sample 16,Sample 16,2.5,2.5,8.44,74.51,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,I10,1.75E-07,M,Sample 16,Sample 16,75,75,22.462,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,J10,1.16E-07,M,Sample 16,Sample 16,50,50,22.412,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,K10,5.82E-08,M,Sample 16,Sample 16,25,25,22.387,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,L10,3.49E-08,M,Sample 16,Sample 16,15,15,22.372,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,M10,1.75E-08,M,Sample 16,Sample 16,7.5,7.5,22.364,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,N10,1.16E-08,M,Sample 16,Sample 16,5,5,22.359,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,O10,5.82E-09,M,Sample 16,Sample 16,2.5,2.5,22.357,99.701,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,A11,2.24E-05,M,Sample 17,Sample 17,150,150,8.62,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,B11,1.12E-05,M,Sample 17,Sample 17,75,75,8.545,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,C11,7.45E-06,M,Sample 17,Sample 17,50,50,8.495,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,D11,3.73E-06,M,Sample 17,Sample 17,25,25,8.47,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,E11,2.24E-06,M,Sample 17,Sample 17,15,15,8.455,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,F11,1.12E-06,M,Sample 17,Sample 17,7.5,7.5,8.447,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,G11,7.45E-07,M,Sample 17,Sample 17,5,5,8.442,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,H11,3.73E-07,M,Sample 17,Sample 17,2.5,2.5,8.44,74.51,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,I11,1.75E-07,M,Sample 17,Sample 17,75,75,22.462,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,J11,1.16E-07,M,Sample 17,Sample 17,50,50,22.412,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,K11,5.82E-08,M,Sample 17,Sample 17,25,25,22.387,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,L11,3.49E-08,M,Sample 17,Sample 17,15,15,22.372,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,M11,1.75E-08,M,Sample 17,Sample 17,7.5,7.5,22.364,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,N11,1.16E-08,M,Sample 17,Sample 17,5,5,22.359,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,O11,5.82E-09,M,Sample 17,Sample 17,2.5,2.5,22.357,99.701,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,A12,2.24E-05,M,Sample 17,Sample 17,150,150,8.62,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,B12,1.12E-05,M,Sample 17,Sample 17,75,75,8.545,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,C12,7.45E-06,M,Sample 17,Sample 17,50,50,8.495,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,D12,3.73E-06,M,Sample 17,Sample 17,25,25,8.47,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,E12,2.24E-06,M,Sample 17,Sample 17,15,15,8.455,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,F12,1.12E-06,M,Sample 17,Sample 17,7.5,7.5,8.447,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,G12,7.45E-07,M,Sample 17,Sample 17,5,5,8.442,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,H12,3.73E-07,M,Sample 17,Sample 17,2.5,2.5,8.44,74.51,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,I12,1.75E-07,M,Sample 17,Sample 17,75,75,22.462,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,J12,1.16E-07,M,Sample 17,Sample 17,50,50,22.412,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,K12,5.82E-08,M,Sample 17,Sample 17,25,25,22.387,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,L12,3.49E-08,M,Sample 17,Sample 17,15,15,22.372,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,M12,1.75E-08,M,Sample 17,Sample 17,7.5,7.5,22.364,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,N12,1.16E-08,M,Sample 17,Sample 17,5,5,22.359,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,O12,5.82E-09,M,Sample 17,Sample 17,2.5,2.5,22.357,99.701,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,A13,2.24E-05,M,Sample 18,Sample 18,150,150,8.62,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,B13,1.12E-05,M,Sample 18,Sample 18,75,75,8.545,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,C13,7.45E-06,M,Sample 18,Sample 18,50,50,8.495,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,D13,3.73E-06,M,Sample 18,Sample 18,25,25,8.47,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,E13,2.24E-06,M,Sample 18,Sample 18,15,15,8.455,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,F13,1.12E-06,M,Sample 18,Sample 18,7.5,7.5,8.447,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,G13,7.45E-07,M,Sample 18,Sample 18,5,5,8.442,74.51,Percent,DMSO,
Source Plate[2],Barcode,384LDV_DMSO,F5,0.003,M,Destination Plate[2],,Proxiplate_384PS,H13,3.73E-07,M,Sample 18,Sample 18,2.5,2.5,8.44,74.51,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,I13,1.75E-07,M,Sample 18,Sample 18,75,75,22.462,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,J13,1.16E-07,M,Sample 18,Sample 18,50,50,22.412,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,K13,5.82E-08,M,Sample 18,Sample 18,25,25,22.387,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,L13,3.49E-08,M,Sample 18,Sample 18,15,15,22.372,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,M13,1.75E-08,M,Sample 18,Sample 18,7.5,7.5,22.364,99.701,Percent,DMSO,
Intermediate Sample Plate[2],,384PP_DMSO2,A23,4.69E-05,M,Destination Plate[2],,Proxiplate_384PS,N13,1.16E-08,M,Sample 18,Sample 18,5,5,22.359,99.701,Percent,DMSO,
