Run ID,3360,,,,,,,,,,,,,,,,,,,,,,,,,,
Run Date/Time,04.01.2017 09:45,,,,,,,,,,,,,,,,,,,,,,,,,,
Application Name,Labcyte Echo Dose-Response,,,,,,,,,,,,,,,,,,,,,,,,,,
Application Version,01.05.2006,,,,,,,,,,,,,,,,,,,,,,,,,,
Protocol Name,2017-01-04 - Protocol - OICR library round 3 (17-25) - MLLT1A - SingleShot 50nl transfer - TC.edr,,,,,,,,,,,,,,,,,,,,,,,,,,
User Name,ACCESS,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
[DETAILS],,,,,,,,,,,,,,,,,,,,,,,,,,,
Source Plate Name,Source Plate Barcode,Source Plate Type,Source Well,Source Concentration,Source Concentration Units,Destination Plate Name,Destination Plate Barcode,Destination Plate Type,Destination Well,Destination Concentration,Destination Concentration Units,Sample ID,Sample Name,Transfer Volume,Actual Volume,Current Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Transfer Status,,,,,,,
Sourceplate[25],,384LDV_DMSO,I9,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,E35,4.95E-05,M,XS134600b,Sample 3209,50,50,10.606,88.894,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,F9,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,E31,4.95E-05,M,XS132695b,Sample 3206,50,50,10.439,88.379,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,F9,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,F31,4.95E-05,M,XS132695b,Sample 3206,50,50,10.389,88.379,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,G9,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,M32,4.95E-05,M,XS051365c,Sample 3207,50,50,10.422,87.623,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,G9,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,N32,4.95E-05,M,XS051365c,Sample 3207,50,50,10.372,87.623,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,J9,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,N36,4.95E-05,M,XS131696b,Sample 3210,50,50,10.306,88.589,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,J9,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,M36,4.95E-05,M,XS131696b,Sample 3210,50,50,10.256,88.589,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,K9,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,U37,4.95E-05,M,XS131015b,Sample 3211,50,50,10.468,88.895,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,K9,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,V37,4.95E-05,M,XS131015b,Sample 3211,50,50,10.418,88.895,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,H9,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,Y33,4.95E-05,M,XS133902b,Sample 3208,50,50,10.456,87.204,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,H9,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,Z33,4.95E-05,M,XS133902b,Sample 3208,50,50,10.406,87.204,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,E9,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,AC29,4.95E-05,M,XS134020b,Sample 3205,50,50,10.378,87.881,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,E9,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,AD29,4.95E-05,M,XS134020b,Sample 3205,50,50,10.328,87.881,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,D9,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,V28,4.95E-05,M,XS049405c,Sample 3204,50,50,10.312,88.103,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,D9,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,U28,4.95E-05,M,XS049405c,Sample 3204,50,50,10.262,88.103,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,A9,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,U24,4.95E-05,M,XS015530c,Sample 3201,50,50,9.009,76.258,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,A9,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,V24,4.95E-05,M,XS015530c,Sample 3201,50,50,8.959,76.258,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,C9,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,N27,4.95E-05,M,XS212112a,Sample 3203,50,50,10.462,87.538,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,C9,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,M27,4.95E-05,M,XS212112a,Sample 3203,50,50,10.412,87.538,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,B9,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,B26,4.95E-05,M,XS057399c,Sample 3202,50,50,10.644,83.073,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,B9,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,A26,4.95E-05,M,XS057399c,Sample 3202,50,50,10.594,83.073,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,B10,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,C26,4.95E-05,M,XS051357c,Sample 3218,50,50,10.993,78.775,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,B10,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,D26,4.95E-05,M,XS051357c,Sample 3218,50,50,10.943,78.775,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,C10,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,O27,4.95E-05,M,XS132905b,Sample 3219,50,50,10.362,87.624,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,C10,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,P27,4.95E-05,M,XS132905b,Sample 3219,50,50,10.312,87.624,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,D10,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,W28,4.95E-05,M,XS130595b,Sample 3220,50,50,10.413,87.941,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,D10,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,X28,4.95E-05,M,XS130595b,Sample 3220,50,50,10.363,87.941,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,A10,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,X24,4.95E-05,M,XS212111a,Sample 3217,50,50,9.249,70,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,A10,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,W24,4.95E-05,M,XS212111a,Sample 3217,50,50,9.199,70,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,E10,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,AE29,4.95E-05,M,XS134031b,Sample 3221,50,50,10.265,87.899,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,E10,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,AF29,4.95E-05,M,XS134031b,Sample 3221,50,50,10.215,87.899,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,H10,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,AB33,4.95E-05,M,XS133909b,Sample 3224,50,50,10.572,87.867,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,H10,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,AA33,4.95E-05,M,XS133909b,Sample 3224,50,50,10.522,87.867,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,K10,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,X37,4.95E-05,M,XS131016b,Sample 3227,50,50,10.431,89.204,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,K10,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,W37,4.95E-05,M,XS131016b,Sample 3227,50,50,10.381,89.204,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,J10,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,P36,4.95E-05,M,XS131698b,Sample 3226,50,50,10.454,88.639,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,J10,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,O36,4.95E-05,M,XS131698b,Sample 3226,50,50,10.404,88.639,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,G10,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,O32,4.95E-05,M,XS047292c,Sample 3223,50,50,10.43,87.604,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,G10,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,P32,4.95E-05,M,XS047292c,Sample 3223,50,50,10.38,87.604,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,F10,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,H31,4.95E-05,M,XS054370c,Sample 3222,50,50,10.393,88.695,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,F10,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,G31,4.95E-05,M,XS054370c,Sample 3222,50,50,10.343,88.695,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,I10,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,G35,4.95E-05,M,XS134602b,Sample 3225,50,50,10.444,89.012,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,I10,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,H35,4.95E-05,M,XS134602b,Sample 3225,50,50,10.394,89.012,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,M10,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,H40,4.95E-05,M,XS131790b,Sample 3229,50,50,10.247,88.874,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,M10,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,G40,4.95E-05,M,XS131790b,Sample 3229,50,50,10.197,88.874,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,P10,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,G44,4.95E-05,M,XS136319b,Sample 3232,50,50,10.038,80.096,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,P10,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,H44,4.95E-05,M,XS136319b,Sample 3232,50,50,9.988,80.096,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,N10,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,O41,4.95E-05,M,XS042936c,Sample 3230,50,50,10.493,88.037,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,N10,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,P41,4.95E-05,M,XS042936c,Sample 3230,50,50,10.443,88.037,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,O10,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,AE42,4.95E-05,M,XS134556b,Sample 3231,50,50,10.442,86.862,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,O10,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,AF42,4.95E-05,M,XS134556b,Sample 3231,50,50,10.392,86.862,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,L10,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,AF38,4.95E-05,M,XS133387b,Sample 3228,50,50,10.496,88.746,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,L10,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,AE38,4.95E-05,M,XS133387b,Sample 3228,50,50,10.446,88.746,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,K11,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,Z37,4.95E-05,M,XS131029b,Sample 3243,50,50,10.49,88.688,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,K11,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,Y37,4.95E-05,M,XS131029b,Sample 3243,50,50,10.44,88.688,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,J11,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,R36,4.95E-05,M,XS131715b,Sample 3242,50,50,10.355,87.603,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,J11,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,Q36,4.95E-05,M,XS131715b,Sample 3242,50,50,10.305,87.603,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,G11,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,Q32,4.95E-05,M,XS129285b,Sample 3239,50,50,10.334,88.669,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,G11,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,R32,4.95E-05,M,XS129285b,Sample 3239,50,50,10.284,88.669,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,F11,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,J31,4.95E-05,M,XS131987b,Sample 3238,50,50,10.375,85.722,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,F11,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,I31,4.95E-05,M,XS131987b,Sample 3238,50,50,10.325,85.722,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,I11,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,I35,4.95E-05,M,XS052299c,Sample 3241,50,50,10.514,88.104,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,I11,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,J35,4.95E-05,M,XS052299c,Sample 3241,50,50,10.464,88.104,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,M11,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,J40,4.95E-05,M,XS052737c,Sample 3245,50,50,10.465,87.947,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,M11,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,I40,4.95E-05,M,XS052737c,Sample 3245,50,50,10.415,87.947,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,P11,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,I44,4.95E-05,M,XS056005c,Sample 3248,50,50,10.139,80.615,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,P11,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,J44,4.95E-05,M,XS056005c,Sample 3248,50,50,10.089,80.615,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,O11,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,B43,4.95E-05,M,XS134339b,Sample 3247,50,50,10.619,86.979,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,O11,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,A43,4.95E-05,M,XS134339b,Sample 3247,50,50,10.569,86.979,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,L11,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,A39,4.95E-05,M,XS133530b,Sample 3244,50,50,10.333,88.415,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,L11,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,B39,4.95E-05,M,XS133530b,Sample 3244,50,50,10.283,88.415,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,N11,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,Q41,4.95E-05,M,XS128316b,Sample 3246,50,50,10.52,87.858,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,N11,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,R41,4.95E-05,M,XS128316b,Sample 3246,50,50,10.47,87.858,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,H11,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,AC33,4.95E-05,M,XS048244c,Sample 3240,50,50,10.504,88.711,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,H11,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,AD33,4.95E-05,M,XS048244c,Sample 3240,50,50,10.454,88.711,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,D11,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,Z28,4.95E-05,M,XS130597b,Sample 3236,50,50,10.353,87.959,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,D11,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,Y28,4.95E-05,M,XS130597b,Sample 3236,50,50,10.303,87.959,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,A11,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,Y24,4.95E-05,M,XS015539b,Sample 3233,50,50,8.528,78.096,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,A11,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,Z24,4.95E-05,M,XS015539b,Sample 3233,50,50,8.478,78.096,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,C11,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,R27,4.95E-05,M,XS049598c,Sample 3235,50,50,10.447,87.52,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,C11,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,Q27,4.95E-05,M,XS049598c,Sample 3235,50,50,10.397,87.52,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,B11,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,F26,4.95E-05,M,XS129069b,Sample 3234,50,50,10.948,81.75,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,B11,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,E26,4.95E-05,M,XS129069b,Sample 3234,50,50,10.898,81.75,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,E11,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,B30,4.95E-05,M,XS211736a,Sample 3237,50,50,10.462,87.229,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,E11,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,A30,4.95E-05,M,XS211736a,Sample 3237,50,50,10.412,87.229,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,E12,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,C30,4.95E-05,M,XS134034b,Sample 3253,50,50,10.372,87.817,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,E12,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,D30,4.95E-05,M,XS134034b,Sample 3253,50,50,10.322,87.817,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,F12,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,K31,4.95E-05,M,XS131988b,Sample 3254,50,50,10.385,88.162,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,F12,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,L31,4.95E-05,M,XS131988b,Sample 3254,50,50,10.335,88.162,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,I12,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,L35,4.95E-05,M,XS013515c,Sample 3257,50,50,10.232,88.601,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,I12,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,K35,4.95E-05,M,XS013515c,Sample 3257,50,50,10.182,88.601,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,J12,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,S36,4.95E-05,M,XS069824c,Sample 3258,50,50,10.411,87.489,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,J12,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,T36,4.95E-05,M,XS069824c,Sample 3258,50,50,10.361,87.489,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,G12,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,T32,4.95E-05,M,XS129448b,Sample 3255,50,50,10.428,87.971,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,G12,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,S32,4.95E-05,M,XS129448b,Sample 3255,50,50,10.378,87.971,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,C12,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,S27,4.95E-05,M,XS051581c,Sample 3251,50,50,10.565,77.537,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,C12,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,T27,4.95E-05,M,XS051581c,Sample 3251,50,50,10.515,77.537,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,D12,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,AA28,4.95E-05,M,XS130605b,Sample 3252,50,50,10.398,87.11,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,D12,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,AB28,4.95E-05,M,XS130605b,Sample 3252,50,50,10.348,87.11,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,A12,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,AB24,4.95E-05,M,XS136172b,Sample 3249,50,50,9.07,78.409,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,A12,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,AA24,4.95E-05,M,XS136172b,Sample 3249,50,50,9.02,78.409,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,B12,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,H26,4.95E-05,M,XS049381c,Sample 3250,50,50,10.643,84.014,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,B12,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,G26,4.95E-05,M,XS049381c,Sample 3250,50,50,10.593,84.014,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,L12,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,D39,4.95E-05,M,XS048249c,Sample 3260,50,50,10.557,87.069,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,L12,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,C39,4.95E-05,M,XS048249c,Sample 3260,50,50,10.507,87.069,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,O12,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,C43,4.95E-05,M,XS212105a,Sample 3263,50,50,10.596,87.255,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,O12,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,D43,4.95E-05,M,XS212105a,Sample 3263,50,50,10.546,87.255,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,P12,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,K44,4.95E-05,M,XS136326b,Sample 3264,50,50,10.541,75.53,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,P12,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,L44,4.95E-05,M,XS136326b,Sample 3264,50,50,10.491,75.53,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,M12,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,L40,4.95E-05,M,XS054267c,Sample 3261,50,50,10.543,88.392,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,M12,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,K40,4.95E-05,M,XS054267c,Sample 3261,50,50,10.493,88.392,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,N12,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,S41,4.95E-05,M,XS067552d,Sample 3262,50,50,10.472,87.979,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,N12,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,T41,4.95E-05,M,XS067552d,Sample 3262,50,50,10.422,87.979,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,K12,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,AA37,4.95E-05,M,XS050839c,Sample 3259,50,50,10.566,89.461,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,K12,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,AB37,4.95E-05,M,XS050839c,Sample 3259,50,50,10.516,89.461,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,H12,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,AE33,4.95E-05,M,XS051299c,Sample 3256,50,50,10.641,88.62,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,H12,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,AF33,4.95E-05,M,XS051299c,Sample 3256,50,50,10.591,88.62,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,K13,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,AD37,4.95E-05,M,XS131033b,Sample 3275,50,50,10.63,88.199,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,K13,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,AC37,4.95E-05,M,XS131033b,Sample 3275,50,50,10.58,88.199,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,J13,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,V36,4.95E-05,M,XS054104c,Sample 3274,50,50,10.529,87.538,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,J13,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,U36,4.95E-05,M,XS054104c,Sample 3274,50,50,10.479,87.538,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,G13,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,U32,4.95E-05,M,XS054371c,Sample 3271,50,50,10.312,88.085,Percent,DMSO,,,,,,,,
