Raw Data 		Experiment - 160518_NUDT4_K401B_Tm_shift (Run on LCS480 1.5.1.62)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-580	
O2	Sample 338	1	2	1	268300	93.67	6.20
O2	Sample 338	1	2	1	269570	94.03	6.15
O2	Sample 338	1	2	1	270850	94.33	6.05
O2	Sample 338	1	2	1	272100	94.7	5.99
O3	Sample 339	1	2	1	11240	24.17	7.13
O3	Sample 339	1	2	1	12510	24.5	7.16
O3	Sample 339	1	2	1	13780	24.91	7.18
O3	Sample 339	1	2	1	15040	25.24	7.20
O3	Sample 339	1	2	1	16330	25.49	7.22
O3	Sample 339	1	2	1	17610	25.87	7.25
O3	Sample 339	1	2	1	18870	26.21	7.24
O3	Sample 339	1	2	1	20140	26.52	7.27
O3	Sample 339	1	2	1	21420	26.83	7.27
O3	Sample 339	1	2	1	22700	27.21	7.29
O3	Sample 339	1	2	1	23960	27.58	7.29
O3	Sample 339	1	2	1	25230	27.88	7.33
O3	Sample 339	1	2	1	26500	28.3	7.32
O3	Sample 339	1	2	1	27760	28.61	7.32
O3	Sample 339	1	2	1	29030	28.96	7.33
O3	Sample 339	1	2	1	30300	29.3	7.32
O3	Sample 339	1	2	1	31560	29.65	7.35
O3	Sample 339	1	2	1	32820	30	7.36
O3	Sample 339	1	2	1	34100	30.33	7.35
O3	Sample 339	1	2	1	35380	30.72	7.35
O3	Sample 339	1	2	1	36650	31.06	7.37
O3	Sample 339	1	2	1	37910	31.33	7.39
O3	Sample 339	1	2	1	39170	31.77	7.38
O3	Sample 339	1	2	1	40440	32.09	7.39
O3	Sample 339	1	2	1	41700	32.41	7.39
O3	Sample 339	1	2	1	42970	32.78	7.40
O3	Sample 339	1	2	1	44220	33.04	7.41
O3	Sample 339	1	2	1	45500	33.41	7.42
O3	Sample 339	1	2	1	46760	33.82	7.39
O3	Sample 339	1	2	1	48020	34.07	7.41
O3	Sample 339	1	2	1	49300	34.48	7.42
O3	Sample 339	1	2	1	50560	34.82	7.39
O3	Sample 339	1	2	1	51840	35.12	7.39
O3	Sample 339	1	2	1	53100	35.5	7.38
O3	Sample 339	1	2	1	54370	35.8	7.40
O3	Sample 339	1	2	1	55640	36.14	7.36
O3	Sample 339	1	2	1	56920	36.48	7.35
O3	Sample 339	1	2	1	58200	36.86	7.34
O3	Sample 339	1	2	1	59460	37.23	7.31
O3	Sample 339	1	2	1	60730	37.5	7.34
O3	Sample 339	1	2	1	62010	37.83	7.31
O3	Sample 339	1	2	1	63270	38.24	7.28
O3	Sample 339	1	2	1	64530	38.56	7.33
O3	Sample 339	1	2	1	65790	38.91	7.30
O3	Sample 339	1	2	1	67070	39.23	7.25
O3	Sample 339	1	2	1	68330	39.58	7.24
O3	Sample 339	1	2	1	69600	39.94	7.25
O3	Sample 339	1	2	1	70870	40.28	7.24
O3	Sample 339	1	2	1	72140	40.59	7.22
O3	Sample 339	1	2	1	73390	40.93	7.19
O3	Sample 339	1	2	1	74660	41.3	7.20
O3	Sample 339	1	2	1	75920	41.65	7.18
O3	Sample 339	1	2	1	77180	41.93	7.16
O3	Sample 339	1	2	1	78460	42.3	7.16
O3	Sample 339	1	2	1	79730	42.64	7.16
O3	Sample 339	1	2	1	80990	42.98	7.15
O3	Sample 339	1	2	1	82250	43.34	7.16
O3	Sample 339	1	2	1	83520	43.7	7.17
O3	Sample 339	1	2	1	84800	44.02	7.14
O3	Sample 339	1	2	1	86060	44.38	7.13
O3	Sample 339	1	2	1	87320	44.73	7.18
O3	Sample 339	1	2	1	88600	45.07	7.18
O3	Sample 339	1	2	1	89850	45.39	7.17
O3	Sample 339	1	2	1	91120	45.74	7.17
O3	Sample 339	1	2	1	92400	46.12	7.17
O3	Sample 339	1	2	1	93650	46.43	7.21
O3	Sample 339	1	2	1	94920	46.74	7.22
O3	Sample 339	1	2	1	96180	47.11	7.21
O3	Sample 339	1	2	1	97460	47.48	7.28
O3	Sample 339	1	2	1	98720	47.78	7.26
O3	Sample 339	1	2	1	100000	48.15	7.30
O3	Sample 339	1	2	1	101260	48.51	7.36
O3	Sample 339	1	2	1	102530	48.84	7.36
O3	Sample 339	1	2	1	103810	49.16	7.40
O3	Sample 339	1	2	1	105080	49.56	7.48
O3	Sample 339	1	2	1	106360	49.88	7.52
O3	Sample 339	1	2	1	107630	50.2	7.56
O3	Sample 339	1	2	1	108900	50.55	7.62
O3	Sample 339	1	2	1	110170	50.9	7.72
O3	Sample 339	1	2	1	111420	51.2	7.74
O3	Sample 339	1	2	1	112680	51.61	7.85
O3	Sample 339	1	2	1	113950	51.92	7.93
O3	Sample 339	1	2	1	115200	52.23	8.06
O3	Sample 339	1	2	1	116470	52.61	8.16
O3	Sample 339	1	2	1	117730	52.94	8.30
O3	Sample 339	1	2	1	119000	53.25	8.44
O3	Sample 339	1	2	1	120250	53.59	8.56
O3	Sample 339	1	2	1	121520	53.99	8.73
O3	Sample 339	1	2	1	122790	54.29	8.90
O3	Sample 339	1	2	1	124060	54.65	9.11
O3	Sample 339	1	2	1	125320	54.99	9.33
O3	Sample 339	1	2	1	126590	55.31	9.55
O3	Sample 339	1	2	1	127850	55.65	9.79
O3	Sample 339	1	2	1	129130	56.03	10.07
O3	Sample 339	1	2	1	130380	56.33	10.34
O3	Sample 339	1	2	1	131640	56.68	10.61
O3	Sample 339	1	2	1	132900	57.03	10.88
O3	Sample 339	1	2	1	134170	57.36	11.21
O3	Sample 339	1	2	1	135440	57.71	11.49
O3	Sample 339	1	2	1	136700	58.09	11.82
O3	Sample 339	1	2	1	137970	58.41	12.12
O3	Sample 339	1	2	1	139230	58.75	12.42
O3	Sample 339	1	2	1	140500	59.09	12.71
O3	Sample 339	1	2	1	141780	59.43	13.01
O3	Sample 339	1	2	1	143040	59.78	13.27
O3	Sample 339	1	2	1	144310	60.12	13.58
O3	Sample 339	1	2	1	145580	60.46	13.79
O3	Sample 339	1	2	1	146840	60.81	13.99
O3	Sample 339	1	2	1	148110	61.15	14.17
O3	Sample 339	1	2	1	149370	61.48	14.37
O3	Sample 339	1	2	1	150640	61.85	14.48
O3	Sample 339	1	2	1	151910	62.17	14.61
O3	Sample 339	1	2	1	153160	62.53	14.66
O3	Sample 339	1	2	1	154430	62.86	14.76
O3	Sample 339	1	2	1	155700	63.19	14.81
O3	Sample 339	1	2	1	156960	63.55	14.84
O3	Sample 339	1	2	1	158240	63.88	14.87
O3	Sample 339	1	2	1	159510	64.2	14.82
O3	Sample 339	1	2	1	160780	64.6	14.81
O3	Sample 339	1	2	1	162050	64.92	14.75
O3	Sample 339	1	2	1	163310	65.26	14.67
O3	Sample 339	1	2	1	164590	65.64	14.65
O3	Sample 339	1	2	1	165840	65.91	14.57
O3	Sample 339	1	2	1	167110	66.29	14.47
O3	Sample 339	1	2	1	168370	66.64	14.37
O3	Sample 339	1	2	1	169650	66.94	14.29
O3	Sample 339	1	2	1	170920	67.35	14.15
O3	Sample 339	1	2	1	172190	67.67	14.04
O3	Sample 339	1	2	1	173440	67.99	13.92
O3	Sample 339	1	2	1	174710	68.35	13.81
O3	Sample 339	1	2	1	175970	68.67	13.62
O3	Sample 339	1	2	1	177240	69.01	13.50
O3	Sample 339	1	2	1	178510	69.37	13.37
O3	Sample 339	1	2	1	179770	69.71	13.19
O3	Sample 339	1	2	1	181020	70.06	13.12
O3	Sample 339	1	2	1	182290	70.4	12.95
O3	Sample 339	1	2	1	183540	70.74	12.82
O3	Sample 339	1	2	1	184820	71.08	12.64
O3	Sample 339	1	2	1	186070	71.4	12.52
O3	Sample 339	1	2	1	187340	71.75	12.43
O3	Sample 339	1	2	1	188620	72.12	12.28
O3	Sample 339	1	2	1	189890	72.43	12.18
O3	Sample 339	1	2	1	191140	72.8	12.00
O3	Sample 339	1	2	1	192410	73.11	11.88
O3	Sample 339	1	2	1	193670	73.48	11.79
O3	Sample 339	1	2	1	194940	73.82	11.66
O3	Sample 339	1	2	1	196200	74.14	11.53
O3	Sample 339	1	2	1	197460	74.51	11.43
O3	Sample 339	1	2	1	198720	74.83	11.30
O3	Sample 339	1	2	1	200000	75.17	11.19
O3	Sample 339	1	2	1	201260	75.56	11.09
O3	Sample 339	1	2	1	202520	75.84	10.95
O3	Sample 339	1	2	1	203790	76.21	10.86
O3	Sample 339	1	2	1	205060	76.54	10.74
O3	Sample 339	1	2	1	206330	76.88	10.61
O3	Sample 339	1	2	1	207620	77.25	10.53
O3	Sample 339	1	2	1	208890	77.57	10.42
O3	Sample 339	1	2	1	210150	77.92	10.29
O3	Sample 339	1	2	1	211420	78.27	10.19
O3	Sample 339	1	2	1	212690	78.58	10.11
O3	Sample 339	1	2	1	213940	78.95	9.98
O3	Sample 339	1	2	1	215220	79.31	9.85
O3	Sample 339	1	2	1	216470	79.65	9.79
O3	Sample 339	1	2	1	217740	79.97	9.67
O3	Sample 339	1	2	1	218990	80.3	9.55
O3	Sample 339	1	2	1	220270	80.67	9.46
O3	Sample 339	1	2	1	221520	80.99	9.38
O3	Sample 339	1	2	1	222780	81.34	9.29
O3	Sample 339	1	2	1	224030	81.69	9.19
O3	Sample 339	1	2	1	225300	82.04	9.12
O3	Sample 339	1	2	1	226570	82.37	9.02
O3	Sample 339	1	2	1	227840	82.73	8.91
O3	Sample 339	1	2	1	229090	83.05	8.83
O3	Sample 339	1	2	1	230370	83.39	8.73
O3	Sample 339	1	2	1	231640	83.74	8.65
O3	Sample 339	1	2	1	232910	84.08	8.57
O3	Sample 339	1	2	1	234170	84.46	8.41
O3	Sample 339	1	2	1	235430	84.74	8.34
O3	Sample 339	1	2	1	236690	85.1	8.24
O3	Sample 339	1	2	1	237940	85.46	8.16
O3	Sample 339	1	2	1	239220	85.76	8.02
O3	Sample 339	1	2	1	240480	86.11	7.96
O3	Sample 339	1	2	1	241760	86.48	7.86
O3	Sample 339	1	2	1	243030	86.81	7.80
O3	Sample 339	1	2	1	244290	87.16	7.68
O3	Sample 339	1	2	1	245550	87.5	7.57
O3	Sample 339	1	2	1	246810	87.83	7.47
O3	Sample 339	1	2	1	248080	88.19	7.38
O3	Sample 339	1	2	1	249340	88.49	7.28
O3	Sample 339	1	2	1	250610	88.88	7.18
O3	Sample 339	1	2	1	251870	89.24	7.09
O3	Sample 339	1	2	1	253130	89.51	6.98
O3	Sample 339	1	2	1	254390	89.89	6.90
O3	Sample 339	1	2	1	255650	90.22	6.84
O3	Sample 339	1	2	1	256900	90.53	6.72
O3	Sample 339	1	2	1	258180	90.93	6.65
O3	Sample 339	1	2	1	259440	91.25	6.57
O3	Sample 339	1	2	1	260710	91.56	6.48
O3	Sample 339	1	2	1	261980	91.96	6.39
O3	Sample 339	1	2	1	263250	92.28	6.30
O3	Sample 339	1	2	1	264520	92.62	6.23
O3	Sample 339	1	2	1	265780	92.96	6.15
O3	Sample 339	1	2	1	267040	93.28	6.08
O3	Sample 339	1	2	1	268300	93.67	5.99
O3	Sample 339	1	2	1	269570	94.03	5.91
O3	Sample 339	1	2	1	270850	94.33	5.82
O3	Sample 339	1	2	1	272100	94.7	5.76
O4	Sample 340	1	2	1	11240	24.17	9.66
O4	Sample 340	1	2	1	12510	24.5	9.74
O4	Sample 340	1	2	1	13780	24.91	9.76
O4	Sample 340	1	2	1	15040	25.24	9.78
O4	Sample 340	1	2	1	16330	25.49	9.82
O4	Sample 340	1	2	1	17610	25.87	9.84
O4	Sample 340	1	2	1	18870	26.21	9.87
O4	Sample 340	1	2	1	20140	26.52	9.88
O4	Sample 340	1	2	1	21420	26.83	9.89
O4	Sample 340	1	2	1	22700	27.21	9.89
O4	Sample 340	1	2	1	23960	27.58	9.92
O4	Sample 340	1	2	1	25230	27.88	9.93
O4	Sample 340	1	2	1	26500	28.3	9.93
O4	Sample 340	1	2	1	27760	28.61	9.94
O4	Sample 340	1	2	1	29030	28.96	9.90
O4	Sample 340	1	2	1	30300	29.3	9.90
O4	Sample 340	1	2	1	31560	29.65	9.96
O4	Sample 340	1	2	1	32820	30	9.90
O4	Sample 340	1	2	1	34100	30.33	9.89
O4	Sample 340	1	2	1	35380	30.72	9.92
O4	Sample 340	1	2	1	36650	31.06	9.89
O4	Sample 340	1	2	1	37910	31.33	9.94
O4	Sample 340	1	2	1	39170	31.77	9.93
O4	Sample 340	1	2	1	40440	32.09	9.91
O4	Sample 340	1	2	1	41700	32.41	9.91
O4	Sample 340	1	2	1	42970	32.78	9.92
O4	Sample 340	1	2	1	44220	33.04	9.92
O4	Sample 340	1	2	1	45500	33.41	9.92
O4	Sample 340	1	2	1	46760	33.82	9.94
O4	Sample 340	1	2	1	48020	34.07	9.91
O4	Sample 340	1	2	1	49300	34.48	9.93
O4	Sample 340	1	2	1	50560	34.82	9.92
O4	Sample 340	1	2	1	51840	35.12	9.92
O4	Sample 340	1	2	1	53100	35.5	9.89
O4	Sample 340	1	2	1	54370	35.8	9.92
O4	Sample 340	1	2	1	55640	36.14	9.87
O4	Sample 340	1	2	1	56920	36.48	9.87
O4	Sample 340	1	2	1	58200	36.86	9.86
O4	Sample 340	1	2	1	59460	37.23	9.84
O4	Sample 340	1	2	1	60730	37.5	9.83
O4	Sample 340	1	2	1	62010	37.83	9.78
O4	Sample 340	1	2	1	63270	38.24	9.81
O4	Sample 340	1	2	1	64530	38.56	9.77
O4	Sample 340	1	2	1	65790	38.91	9.72
O4	Sample 340	1	2	1	67070	39.23	9.71
O4	Sample 340	1	2	1	68330	39.58	9.70
O4	Sample 340	1	2	1	69600	39.94	9.65
O4	Sample 340	1	2	1	70870	40.28	9.69
O4	Sample 340	1	2	1	72140	40.59	9.66
O4	Sample 340	1	2	1	73390	40.93	9.60
O4	Sample 340	1	2	1	74660	41.3	9.60
O4	Sample 340	1	2	1	75920	41.65	9.59
O4	Sample 340	1	2	1	77180	41.93	9.55
O4	Sample 340	1	2	1	78460	42.3	9.55
O4	Sample 340	1	2	1	79730	42.64	9.52
O4	Sample 340	1	2	1	80990	42.98	9.52
O4	Sample 340	1	2	1	82250	43.34	9.49
O4	Sample 340	1	2	1	83520	43.7	9.50
O4	Sample 340	1	2	1	84800	44.02	9.44
O4	Sample 340	1	2	1	86060	44.38	9.45
O4	Sample 340	1	2	1	87320	44.73	9.43
O4	Sample 340	1	2	1	88600	45.07	9.43
O4	Sample 340	1	2	1	89850	45.39	9.42
O4	Sample 340	1	2	1	91120	45.74	9.43
O4	Sample 340	1	2	1	92400	46.12	9.42
O4	Sample 340	1	2	1	93650	46.43	9.42
O4	Sample 340	1	2	1	94920	46.74	9.41
O4	Sample 340	1	2	1	96180	47.11	9.39
O4	Sample 340	1	2	1	97460	47.48	9.43
O4	Sample 340	1	2	1	98720	47.78	9.39
O4	Sample 340	1	2	1	100000	48.15	9.40
O4	Sample 340	1	2	1	101260	48.51	9.41
O4	Sample 340	1	2	1	102530	48.84	9.42
O4	Sample 340	1	2	1	103810	49.16	9.42
O4	Sample 340	1	2	1	105080	49.56	9.46
O4	Sample 340	1	2	1	106360	49.88	9.46
O4	Sample 340	1	2	1	107630	50.2	9.49
O4	Sample 340	1	2	1	108900	50.55	9.52
O4	Sample 340	1	2	1	110170	50.9	9.61
O4	Sample 340	1	2	1	111420	51.2	9.64
O4	Sample 340	1	2	1	112680	51.61	9.70
O4	Sample 340	1	2	1	113950	51.92	9.76
O4	Sample 340	1	2	1	115200	52.23	9.81
O4	Sample 340	1	2	1	116470	52.61	9.87
O4	Sample 340	1	2	1	117730	52.94	10.01
O4	Sample 340	1	2	1	119000	53.25	10.11
O4	Sample 340	1	2	1	120250	53.59	10.25
O4	Sample 340	1	2	1	121520	53.99	10.35
O4	Sample 340	1	2	1	122790	54.29	10.51
O4	Sample 340	1	2	1	124060	54.65	10.68
O4	Sample 340	1	2	1	125320	54.99	10.88
O4	Sample 340	1	2	1	126590	55.31	11.07
O4	Sample 340	1	2	1	127850	55.65	11.30
O4	Sample 340	1	2	1	129130	56.03	11.51
O4	Sample 340	1	2	1	130380	56.33	11.79
O4	Sample 340	1	2	1	131640	56.68	12.05
O4	Sample 340	1	2	1	132900	57.03	12.35
O4	Sample 340	1	2	1	134170	57.36	12.62
O4	Sample 340	1	2	1	135440	57.71	12.95
O4	Sample 340	1	2	1	136700	58.09	13.25
O4	Sample 340	1	2	1	137970	58.41	13.58
O4	Sample 340	1	2	1	139230	58.75	13.93
O4	Sample 340	1	2	1	140500	59.09	14.26
O4	Sample 340	1	2	1	141780	59.43	14.59
O4	Sample 340	1	2	1	143040	59.78	14.88
O4	Sample 340	1	2	1	144310	60.12	15.21
O4	Sample 340	1	2	1	145580	60.46	15.45
O4	Sample 340	1	2	1	146840	60.81	15.62
O4	Sample 340	1	2	1	148110	61.15	15.84
O4	Sample 340	1	2	1	149370	61.48	15.99
O4	Sample 340	1	2	1	150640	61.85	16.12
O4	Sample 340	1	2	1	151910	62.17	16.24
O4	Sample 340	1	2	1	153160	62.53	16.28
O4	Sample 340	1	2	1	154430	62.86	16.32
O4	Sample 340	1	2	1	155700	63.19	16.30
O4	Sample 340	1	2	1	156960	63.55	16.25
O4	Sample 340	1	2	1	158240	63.88	16.26
O4	Sample 340	1	2	1	159510	64.2	16.17
O4	Sample 340	1	2	1	160780	64.6	16.09
O4	Sample 340	1	2	1	162050	64.92	15.96
O4	Sample 340	1	2	1	163310	65.26	15.82
O4	Sample 340	1	2	1	164590	65.64	15.66
O4	Sample 340	1	2	1	165840	65.91	15.49
O4	Sample 340	1	2	1	167110	66.29	15.33
O4	Sample 340	1	2	1	168370	66.64	15.17
O4	Sample 340	1	2	1	169650	66.94	14.96
O4	Sample 340	1	2	1	170920	67.35	14.79
O4	Sample 340	1	2	1	172190	67.67	14.62
O4	Sample 340	1	2	1	173440	67.99	14.42
O4	Sample 340	1	2	1	174710	68.35	14.24
O4	Sample 340	1	2	1	175970	68.67	14.03
O4	Sample 340	1	2	1	177240	69.01	13.87
O4	Sample 340	1	2	1	178510	69.37	13.68
O4	Sample 340	1	2	1	179770	69.71	13.50
O4	Sample 340	1	2	1	181020	70.06	13.36
O4	Sample 340	1	2	1	182290	70.4	13.14
O4	Sample 340	1	2	1	183540	70.74	12.98
O4	Sample 340	1	2	1	184820	71.08	12.85
O4	Sample 340	1	2	1	186070	71.4	12.67
O4	Sample 340	1	2	1	187340	71.75	12.52
O4	Sample 340	1	2	1	188620	72.12	12.41
O4	Sample 340	1	2	1	189890	72.43	12.24
O4	Sample 340	1	2	1	191140	72.8	12.14
O4	Sample 340	1	2	1	192410	73.11	12.02
O4	Sample 340	1	2	1	193670	73.48	11.81
O4	Sample 340	1	2	1	194940	73.82	11.71
O4	Sample 340	1	2	1	196200	74.14	11.60
O4	Sample 340	1	2	1	197460	74.51	11.47
O4	Sample 340	1	2	1	198720	74.83	11.33
O4	Sample 340	1	2	1	200000	75.17	11.18
O4	Sample 340	1	2	1	201260	75.56	11.07
O4	Sample 340	1	2	1	202520	75.84	10.95
O4	Sample 340	1	2	1	203790	76.21	10.89
O4	Sample 340	1	2	1	205060	76.54	10.72
O4	Sample 340	1	2	1	206330	76.88	10.63
O4	Sample 340	1	2	1	207620	77.25	10.53
O4	Sample 340	1	2	1	208890	77.57	10.42
O4	Sample 340	1	2	1	210150	77.92	10.30
O4	Sample 340	1	2	1	211420	78.27	10.18
O4	Sample 340	1	2	1	212690	78.58	10.11
O4	Sample 340	1	2	1	213940	78.95	9.97
O4	Sample 340	1	2	1	215220	79.31	9.95
O4	Sample 340	1	2	1	216470	79.65	9.80
O4	Sample 340	1	2	1	217740	79.97	9.67
O4	Sample 340	1	2	1	218990	80.3	9.61
O4	Sample 340	1	2	1	220270	80.67	9.50
O4	Sample 340	1	2	1	221520	80.99	9.39
O4	Sample 340	1	2	1	222780	81.34	9.34
O4	Sample 340	1	2	1	224030	81.69	9.22
O4	Sample 340	1	2	1	225300	82.04	9.14
O4	Sample 340	1	2	1	226570	82.37	9.05
O4	Sample 340	1	2	1	227840	82.73	8.98
O4	Sample 340	1	2	1	229090	83.05	8.87
O4	Sample 340	1	2	1	230370	83.39	8.76
O4	Sample 340	1	2	1	231640	83.74	8.65
O4	Sample 340	1	2	1	232910	84.08	8.58
O4	Sample 340	1	2	1	234170	84.46	8.49
O4	Sample 340	1	2	1	235430	84.74	8.40
O4	Sample 340	1	2	1	236690	85.1	8.30
O4	Sample 340	1	2	1	237940	85.46	8.19
O4	Sample 340	1	2	1	239220	85.76	8.10
O4	Sample 340	1	2	1	240480	86.11	8.00
O4	Sample 340	1	2	1	241760	86.48	7.93
O4	Sample 340	1	2	1	243030	86.81	7.84
O4	Sample 340	1	2	1	244290	87.16	7.70
O4	Sample 340	1	2	1	245550	87.5	7.64
O4	Sample 340	1	2	1	246810	87.83	7.54
O4	Sample 340	1	2	1	248080	88.19	7.44
O4	Sample 340	1	2	1	249340	88.49	7.37
O4	Sample 340	1	2	1	250610	88.88	7.26
O4	Sample 340	1	2	1	251870	89.24	7.15
O4	Sample 340	1	2	1	253130	89.51	7.06
O4	Sample 340	1	2	1	254390	89.89	6.97
O4	Sample 340	1	2	1	255650	90.22	6.89
O4	Sample 340	1	2	1	256900	90.53	6.78
O4	Sample 340	1	2	1	258180	90.93	6.71
O4	Sample 340	1	2	1	259440	91.25	6.63
O4	Sample 340	1	2	1	260710	91.56	6.51
O4	Sample 340	1	2	1	261980	91.96	6.43
O4	Sample 340	1	2	1	263250	92.28	6.38
O4	Sample 340	1	2	1	264520	92.62	6.28
O4	Sample 340	1	2	1	265780	92.96	6.22
O4	Sample 340	1	2	1	267040	93.28	6.10
O4	Sample 340	1	2	1	268300	93.67	6.02
O4	Sample 340	1	2	1	269570	94.03	5.93
O4	Sample 340	1	2	1	270850	94.33	5.85
O4	Sample 340	1	2	1	272100	94.7	5.78
O5	Sample 341	1	2	1	11240	24.17	6.36
O5	Sample 341	1	2	1	12510	24.5	6.39
O5	Sample 341	1	2	1	13780	24.91	6.43
O5	Sample 341	1	2	1	15040	25.24	6.45
O5	Sample 341	1	2	1	16330	25.49	6.48
O5	Sample 341	1	2	1	17610	25.87	6.51
O5	Sample 341	1	2	1	18870	26.21	6.49
O5	Sample 341	1	2	1	20140	26.52	6.52
O5	Sample 341	1	2	1	21420	26.83	6.53
O5	Sample 341	1	2	1	22700	27.21	6.56
O5	Sample 341	1	2	1	23960	27.58	6.57
O5	Sample 341	1	2	1	25230	27.88	6.58
O5	Sample 341	1	2	1	26500	28.3	6.59
O5	Sample 341	1	2	1	27760	28.61	6.63
O5	Sample 341	1	2	1	29030	28.96	6.63
O5	Sample 341	1	2	1	30300	29.3	6.62
O5	Sample 341	1	2	1	31560	29.65	6.63
O5	Sample 341	1	2	1	32820	30	6.65
O5	Sample 341	1	2	1	34100	30.33	6.63
O5	Sample 341	1	2	1	35380	30.72	6.66
O5	Sample 341	1	2	1	36650	31.06	6.66
O5	Sample 341	1	2	1	37910	31.33	6.67
O5	Sample 341	1	2	1	39170	31.77	6.67
O5	Sample 341	1	2	1	40440	32.09	6.67
O5	Sample 341	1	2	1	41700	32.41	6.72
O5	Sample 341	1	2	1	42970	32.78	6.72
O5	Sample 341	1	2	1	44220	33.04	6.72
O5	Sample 341	1	2	1	45500	33.41	6.76
O5	Sample 341	1	2	1	46760	33.82	6.77
O5	Sample 341	1	2	1	48020	34.07	6.78
O5	Sample 341	1	2	1	49300	34.48	6.80
O5	Sample 341	1	2	1	50560	34.82	6.79
O5	Sample 341	1	2	1	51840	35.12	6.80
O5	Sample 341	1	2	1	53100	35.5	6.82
O5	Sample 341	1	2	1	54370	35.8	6.82
O5	Sample 341	1	2	1	55640	36.14	6.82
O5	Sample 341	1	2	1	56920	36.48	6.85
O5	Sample 341	1	2	1	58200	36.86	6.85
O5	Sample 341	1	2	1	59460	37.23	6.89
O5	Sample 341	1	2	1	60730	37.5	6.87
O5	Sample 341	1	2	1	62010	37.83	6.87
O5	Sample 341	1	2	1	63270	38.24	6.88
O5	Sample 341	1	2	1	64530	38.56	6.90
O5	Sample 341	1	2	1	65790	38.91	6.90
O5	Sample 341	1	2	1	67070	39.23	6.91
O5	Sample 341	1	2	1	68330	39.58	6.88
O5	Sample 341	1	2	1	69600	39.94	6.93
O5	Sample 341	1	2	1	70870	40.28	6.93
O5	Sample 341	1	2	1	72140	40.59	6.92
O5	Sample 341	1	2	1	73390	40.93	6.93
O5	Sample 341	1	2	1	74660	41.3	6.95
O5	Sample 341	1	2	1	75920	41.65	6.96
O5	Sample 341	1	2	1	77180	41.93	6.95
O5	Sample 341	1	2	1	78460	42.3	6.97
O5	Sample 341	1	2	1	79730	42.64	6.98
O5	Sample 341	1	2	1	80990	42.98	7.00
O5	Sample 341	1	2	1	82250	43.34	6.99
O5	Sample 341	1	2	1	83520	43.7	6.99
O5	Sample 341	1	2	1	84800	44.02	6.99
O5	Sample 341	1	2	1	86060	44.38	6.98
O5	Sample 341	1	2	1	87320	44.73	7.01
O5	Sample 341	1	2	1	88600	45.07	7.03
O5	Sample 341	1	2	1	89850	45.39	7.07
O5	Sample 341	1	2	1	91120	45.74	7.04
O5	Sample 341	1	2	1	92400	46.12	7.07
O5	Sample 341	1	2	1	93650	46.43	7.12
O5	Sample 341	1	2	1	94920	46.74	7.12
O5	Sample 341	1	2	1	96180	47.11	7.16
O5	Sample 341	1	2	1	97460	47.48	7.17
O5	Sample 341	1	2	1	98720	47.78	7.18
O5	Sample 341	1	2	1	100000	48.15	7.23
O5	Sample 341	1	2	1	101260	48.51	7.28
O5	Sample 341	1	2	1	102530	48.84	7.32
O5	Sample 341	1	2	1	103810	49.16	7.35
O5	Sample 341	1	2	1	105080	49.56	7.40
O5	Sample 341	1	2	1	106360	49.88	7.46
O5	Sample 341	1	2	1	107630	50.2	7.56
O5	Sample 341	1	2	1	108900	50.55	7.61
O5	Sample 341	1	2	1	110170	50.9	7.71
O5	Sample 341	1	2	1	111420	51.2	7.81
O5	Sample 341	1	2	1	112680	51.61	7.91
O5	Sample 341	1	2	1	113950	51.92	8.02
O5	Sample 341	1	2	1	115200	52.23	8.13
O5	Sample 341	1	2	1	116470	52.61	8.25
O5	Sample 341	1	2	1	117730	52.94	8.43
O5	Sample 341	1	2	1	119000	53.25	8.58
O5	Sample 341	1	2	1	120250	53.59	8.79
O5	Sample 341	1	2	1	121520	53.99	8.98
O5	Sample 341	1	2	1	122790	54.29	9.16
O5	Sample 341	1	2	1	124060	54.65	9.38
O5	Sample 341	1	2	1	125320	54.99	9.62
O5	Sample 341	1	2	1	126590	55.31	9.87
O5	Sample 341	1	2	1	127850	55.65	10.14
O5	Sample 341	1	2	1	129130	56.03	10.44
O5	Sample 341	1	2	1	130380	56.33	10.70
O5	Sample 341	1	2	1	131640	56.68	11.04
O5	Sample 341	1	2	1	132900	57.03	11.38
O5	Sample 341	1	2	1	134170	57.36	11.73
O5	Sample 341	1	2	1	135440	57.71	12.08
O5	Sample 341	1	2	1	136700	58.09	12.41
O5	Sample 341	1	2	1	137970	58.41	12.74
O5	Sample 341	1	2	1	139230	58.75	13.07
O5	Sample 341	1	2	1	140500	59.09	13.41
O5	Sample 341	1	2	1	141780	59.43	13.75
O5	Sample 341	1	2	1	143040	59.78	14.06
O5	Sample 341	1	2	1	144310	60.12	14.38
O5	Sample 341	1	2	1	145580	60.46	14.66
O5	Sample 341	1	2	1	146840	60.81	14.87
O5	Sample 341	1	2	1	148110	61.15	15.11
O5	Sample 341	1	2	1	149370	61.48	15.29
O5	Sample 341	1	2	1	150640	61.85	15.47
O5	Sample 341	1	2	1	151910	62.17	15.58
O5	Sample 341	1	2	1	153160	62.53	15.71
O5	Sample 341	1	2	1	154430	62.86	15.83
O5	Sample 341	1	2	1	155700	63.19	15.85
O5	Sample 341	1	2	1	156960	63.55	15.96
O5	Sample 341	1	2	1	158240	63.88	15.97
